		ELEVATION	BASEDEMAND	PRESSURE	HEAD	DEMAND
J317	40:00:00	44.00	0.00	71.10	115.10	0.00
J323	40:00:00	44.00	0.00	71.10	115.10	0.00
R1	40:00:00	59.00	0.00	0.00	59.00	-194.40
T3	40:00:00	112.90	0.00	4.90	117.80	-15.03
T1	40:00:00	71.50	0.00	1.34	72.84	-0.34
T7	40:00:00	102.00	0.00	3.54	105.54	5.47
T6	40:00:00	101.50	0.00	5.50	107.00	0.00
T5	40:00:00	105.80	0.00	4.24	110.04	12.84
T2	40:00:00	65.00	0.00	4.55	69.55	18.43
T4	40:00:00	132.50	0.00	3.00	135.50	7.98
J511	41:00:00	105.08	1.18	30.75	135.83	0.73
J411	41:00:00	8.95	0.89	65.32	74.27	0.51
J414	41:00:00	34.36	0.97	37.21	71.57	0.56
J415	41:00:00	65.00	0.00	86.35	151.35	0.00
J416	41:00:00	42.60	0.00	100.53	143.13	0.00
J417	41:00:00	37.38	1.29	33.32	70.70	0.75
J418	41:00:00	37.39	0.00	32.89	70.28	0.00
J419	41:00:00	40.50	0.00	29.50	70.00	0.00
J310	41:00:00	51.84	1.36	55.95	107.79	0.81
J311	41:00:00	55.95	1.18	51.86	107.81	0.70
J312	41:00:00	68.48	0.08	38.26	106.74	0.04
J313	41:00:00	67.66	0.69	39.07	106.73	0.41
J314	41:00:00	14.94	1.44	58.34	73.28	0.83
J315	41:00:00	16.03	1.32	57.17	73.20	0.76
J316	41:00:00	12.98	0.62	59.95	72.93	0.36
J318	41:00:00	53.67	1.60	53.38	107.05	0.95
J319	41:00:00	39.29	1.45	67.76	107.05	0.86
J210	41:00:00	7.01	0.09	66.19	73.20	0.05
J211	41:00:00	11.27	1.58	61.93	73.20	0.92
J212	41:00:00	7.87	0.61	65.35	73.22	0.35
J214	41:00:00	8.67	0.87	64.78	73.45	0.51
J217	41:00:00	10.98	1.28	62.08	73.06	0.74
J218	41:00:00	7.68	0.09	65.53	73.21	0.05
J219	41:00:00	52.00	0.99	55.72	107.72	0.61
J110	41:00:00	15.92	0.78	63.35	79.27	0.45
J420	41:00:00	39.99	0.00	30.09	70.08	0.00
J421	41:00:00	37.09	1.04	33.49	70.58	0.60
J422	41:00:00	38.81	0.00	31.47	70.28	0.00
J1153	41:00:00	22.14	0.44	50.93	73.07	0.25
J1154	41:00:00	14.61	0.47	58.59	73.20	0.27
J1155	41:00:00	15.54	1.38	57.61	73.15	0.80
J425	41:00:00	64.42	0.00	78.28	142.70	0.00
J426	41:00:00	72.71	0.00	69.67	142.38	0.00
J1157	41:00:00	22.21	1.64	50.86	73.07	0.95
J427	41:00:00	67.65	0.00	75.44	143.09	0.00
J1158	41:00:00	28.25	0.38	44.92	73.17	0.22
J428	41:00:00	16.20	1.16	51.40	67.60	0.67
J429	41:00:00	12.56	1.63	55.16	67.72	0.95
J320	41:00:00	46.73	0.41	61.70	108.43	0.24
J321	41:00:00	44.59	0.89	63.78	108.37	0.53
J322	41:00:00	48.02	0.18	60.35	108.37	0.11
J324	41:00:00	42.38	1.67	65.98	108.36	0.99
J1056	41:00:00	7.64	1.13	66.15	73.79	0.65
J327	41:00:00	49.68	0.03	59.10	108.78	0.02
J1058	41:00:00	13.58	0.96	57.44	71.02	0.56
J328	41:00:00	45.69	0.17	63.38	109.07	0.10
J329	41:00:00	44.05	0.17	72.50	116.55	0.10
J220	41:00:00	80.00	1.33	27.67	107.67	0.82
J221	41:00:00	97.07	0.47	9.29	106.36	0.28
J225	41:00:00	13.33	0.08	59.49	72.82	0.04
J226	41:00:00	11.10	0.49	61.47	72.57	0.29
J50	41:00:00	71.80	0.64	34.55	106.35	0.38
J51	41:00:00	77.42	0.50	28.92	106.34	0.30
J53	41:00:00	85.00	1.58	24.60	109.60	0.97
J54	41:00:00	80.00	1.63	28.69	108.69	1.00
J128	41:00:00	85.26	0.67	49.60	134.86	0.41
J55	41:00:00	71.00	0.46	37.83	108.83	0.29
J129	41:00:00	62.85	0.27	71.42	134.27	0.16
J56	41:00:00	72.00	0.27	36.62	108.62	0.17
J57	41:00:00	59.00	1.08	49.06	108.06	0.66
J58	41:00:00	76.00	0.68	32.86	108.86	0.42
J59	41:00:00	57.00	0.69	50.96	107.96	0.42
J1160	41:00:00	24.91	1.19	46.66	71.57	0.69
J1161	41:00:00	25.25	0.54	46.29	71.54	0.31
J431	41:00:00	16.90	1.06	55.17	72.07	0.61
J432	41:00:00	19.88	0.35	52.02	71.90	0.20
J433	41:00:00	27.35	0.31	45.60	72.95	0.18
J434	41:00:00	16.48	0.97	57.50	73.98	0.56
J435	41:00:00	12.15	0.13	60.84	72.99	0.08
J436	41:00:00	17.68	0.76	50.19	67.87	0.44
J438	41:00:00	10.43	1.51	63.73	74.16	0.87
J1169	41:00:00	55.42	0.44	56.79	112.21	0.28
J439	41:00:00	17.78	1.31	49.66	67.44	0.76
J330	41:00:00	58.25	0.63	49.31	107.56	0.37
J331	41:00:00	59.26	0.48	48.24	107.50	0.29
J332	41:00:00	44.18	1.32	26.81	70.99	0.77
J333	41:00:00	25.70	1.05	46.04	71.74	0.61
J334	41:00:00	29.28	1.05	42.42	71.70	0.61
J335	41:00:00	25.08	0.71	46.79	71.87	0.41
J336	41:00:00	23.81	0.16	48.34	72.15	0.09
J337	41:00:00	22.11	0.94	51.00	73.11	0.54
J231	41:00:00	71.90	1.16	43.64	115.54	0.69
J232	41:00:00	69.81	1.52	45.73	115.54	0.90
J233	41:00:00	74.23	0.00	65.14	139.37	0.00
J234	41:00:00	64.06	0.03	74.34	138.40	0.02
J236	41:00:00	58.00	0.91	48.97	106.97	0.56
J237	41:00:00	73.14	1.53	33.83	106.97	0.94
J130	41:00:00	54.52	0.72	40.00	94.52	0.44
J131	41:00:00	88.05	1.13	46.93	134.98	0.70
J132	41:00:00	74.55	0.84	62.17	136.72	0.52
J133	41:00:00	69.58	0.86	67.10	136.68	0.53
J60	41:00:00	55.00	0.77	52.77	107.77	0.47
J134	41:00:00	80.70	0.59	57.23	137.93	0.36
J135	41:00:00	70.00	0.67	68.14	138.14	0.42
J62	41:00:00	60.00	0.45	47.97	107.97	0.28
J64	41:00:00	82.00	0.09	27.78	109.78	0.06
J65	41:00:00	82.00	0.41	27.78	109.78	0.25
J66	41:00:00	72.00	1.63	36.21	108.21	1.00
J67	41:00:00	81.00	0.10	27.87	108.87	0.06
J68	41:00:00	73.00	0.65	35.44	108.44	0.40
J69	41:00:00	71.00	0.61	37.42	108.42	0.37
J1170	41:00:00	54.54	0.82	57.67	112.21	0.53
J441	41:00:00	69.00	0.00	74.16	143.16	0.00
J444	41:00:00	29.46	0.79	43.79	73.25	0.46
J341	41:00:00	14.89	0.43	57.92	72.81	0.25
J344	41:00:00	54.70	1.05	57.51	112.21	0.68
J345	41:00:00	49.97	0.90	62.23	112.20	0.58
J347	41:00:00	54.40	0.26	57.81	112.21	0.17
J348	41:00:00	62.18	1.56	53.35	115.53	0.93
J349	41:00:00	36.41	1.09	79.15	115.56	0.65
J241	41:00:00	70.00	0.84	37.75	107.75	0.52
J242	41:00:00	65.00	0.65	42.75	107.75	0.40
J243	41:00:00	60.00	0.18	47.74	107.74	0.11
J244	41:00:00	70.00	1.31	37.35	107.35	0.80
J245	41:00:00	71.00	0.77	36.80	107.80	0.47
J246	41:00:00	55.00	1.26	52.02	107.02	0.77
J247	41:00:00	57.00	0.99	50.23	107.23	0.61
J248	41:00:00	54.00	1.39	53.23	107.23	0.85
J249	41:00:00	50.00	0.03	57.77	107.77	0.02
J142	41:00:00	5.53	0.35	69.29	74.82	0.20
J143	41:00:00	6.30	0.12	68.52	74.82	0.07
J70	41:00:00	70.00	0.18	38.42	108.42	0.11
J144	41:00:00	4.17	0.55	70.62	74.79	0.32
J71	41:00:00	77.00	0.21	31.65	108.65	0.13
J72	41:00:00	75.00	4.02e-04	33.57	108.57	2.47e-04
J73	41:00:00	80.00	0.89	28.67	108.67	0.55
J74	41:00:00	75.00	1.10	33.57	108.57	0.67
J76	41:00:00	70.00	0.91	38.38	108.38	0.56
J77	41:00:00	76.00	1.38	32.58	108.58	0.85
J78	41:00:00	60.56	0.14	45.71	106.27	0.08
J350	41:00:00	33.82	0.32	78.54	112.36	0.21
J351	41:00:00	25.51	1.13	90.05	115.56	0.67
J352	41:00:00	47.55	0.76	68.70	116.25	0.45
J353	41:00:00	22.64	0.60	93.21	115.85	0.35
J354	41:00:00	18.68	0.25	97.17	115.85	0.15
J355	41:00:00	28.87	1.17	85.42	114.29	0.70
J358	41:00:00	22.30	1.55	90.16	112.46	0.92
J359	41:00:00	17.57	0.88	94.62	112.19	0.52
J250	41:00:00	67.00	0.15	40.79	107.79	0.09
J251	41:00:00	75.19	1.26	64.61	139.80	0.78
J252	41:00:00	83.82	0.67	55.98	139.80	0.41
J253	41:00:00	74.69	0.77	60.10	134.79	0.47
J254	41:00:00	74.59	0.82	60.19	134.78	0.51
J257	41:00:00	105.58	0.35	34.12	139.70	0.21
J154	41:00:00	43.69	0.55	46.66	90.35	0.32
J155	41:00:00	44.41	0.16	45.90	90.31	0.09
J82	41:00:00	70.87	0.98	35.49	106.36	0.58
J156	41:00:00	56.16	0.28	34.55	90.71	0.16
J83	41:00:00	61.07	1.55	46.12	107.19	0.92
J84	41:00:00	43.82	0.16	63.91	107.73	0.10
J85	41:00:00	45.00	0.74	62.75	107.75	0.45
J159	41:00:00	37.41	0.45	51.45	88.86	0.26
J86	41:00:00	50.00	1.45	57.72	107.72	0.89
J87	41:00:00	42.63	1.25	65.10	107.73	0.77
J89	41:00:00	68.29	0.45	66.49	134.78	0.28
J360	41:00:00	20.71	1.12	91.27	111.98	0.67
J361	41:00:00	26.67	0.43	88.17	114.84	0.25
J362	41:00:00	43.66	0.15	73.06	116.72	0.09
J363	41:00:00	72.23	0.00	69.00	141.23	0.00
J364	41:00:00	65.00	0.00	75.70	140.70	0.00
J365	41:00:00	29.83	1.32	43.38	73.21	0.76
J366	41:00:00	14.46	0.50	58.84	73.30	0.29
J1208	41:00:00	42.74	0.39	74.28	117.02	0.23
J367	41:00:00	13.60	0.80	59.61	73.21	0.46
J369	41:00:00	20.27	0.42	52.96	73.23	0.25
J160	41:00:00	43.69	0.57	46.60	90.29	0.33
J161	41:00:00	22.81	0.07	57.96	80.77	0.04
J162	41:00:00	36.88	0.80	43.89	80.77	0.47
J163	41:00:00	16.20	0.34	64.57	80.77	0.20
J164	41:00:00	17.34	1.44	63.43	80.77	0.83
J91	41:00:00	64.09	0.98	70.68	134.77	0.61
J165	41:00:00	16.69	1.26	64.08	80.77	0.73
J166	41:00:00	23.95	1.55	56.82	80.77	0.90
J167	41:00:00	23.91	0.55	56.86	80.77	0.32
J94	41:00:00	30.75	0.90	81.20	111.95	0.58
J95	41:00:00	22.56	0.13	56.70	79.26	0.08
J96	41:00:00	30.00	1.06	49.25	79.25	0.61
J97	41:00:00	34.19	0.68	45.03	79.22	0.40
J976	41:00:00	6.30	1.60	68.52	74.82	0.93
J571	41:00:00	77.11	0.19	60.66	137.77	0.12
J572	41:00:00	76.40	1.54	61.37	137.77	0.95
J573	41:00:00	81.62	1.03	53.19	134.81	0.64
J574	41:00:00	67.36	0.58	67.40	134.76	0.36
J575	41:00:00	75.27	0.25	62.06	137.33	0.15
J576	41:00:00	80.80	0.80	57.07	137.87	0.49
J370	41:00:00	20.46	0.37	52.73	73.19	0.21
J371	41:00:00	68.81	0.00	71.73	140.54	0.00
J372	41:00:00	23.20	0.22	49.75	72.95	0.13
J373	41:00:00	27.22	0.05	45.73	72.95	0.03
J374	41:00:00	13.70	0.58	59.26	72.96	0.33
J375	41:00:00	22.72	0.91	50.25	72.97	0.53
J376	41:00:00	12.18	1.54	60.61	72.79	0.89
J377	41:00:00	13.12	0.90	59.83	72.95	0.52
J1219	41:00:00	14.48	0.68	65.15	79.63	0.39
J379	41:00:00	10.25	1.41	62.23	72.48	0.82
J171	41:00:00	8.81	1.38	71.20	80.01	0.80
J172	41:00:00	6.25	1.12	73.92	80.17	0.65
J173	41:00:00	13.00	1.20	67.74	80.74	0.70
J174	41:00:00	6.11	1.66	74.19	80.30	0.96
J175	41:00:00	6.84	0.57	73.46	80.30	0.33
J177	41:00:00	13.14	0.83	67.42	80.56	0.48
J179	41:00:00	15.01	0.69	64.61	79.62	0.40
J580	41:00:00	113.08	1.16	22.79	135.87	0.71
J486	41:00:00	86.11	0.30	49.78	135.89	0.18
J487	41:00:00	79.00	0.70	56.63	135.63	0.43
J488	41:00:00	89.16	0.91	47.15	136.31	0.56
J489	41:00:00	85.02	1.36	50.87	135.89	0.84
J381	41:00:00	36.02	0.90	79.54	115.56	0.53
J1223	41:00:00	3.48	0.71	69.72	73.20	0.41
J382	41:00:00	70.42	0.85	45.14	115.56	0.50
J384	41:00:00	42.51	0.00	74.61	117.12	0.00
J385	41:00:00	76.60	0.00	63.37	139.97	0.00
J180	41:00:00	8.77	0.82	71.25	80.02	0.47
J181	41:00:00	10.94	1.13	69.73	80.67	0.66
J1024	41:00:00	5.83	1.48	69.00	74.83	0.86
J183	41:00:00	13.28	0.62	66.72	80.00	0.36
J1025	41:00:00	8.61	0.50	66.22	74.83	0.29
J186	41:00:00	9.38	0.49	70.49	79.87	0.28
J187	41:00:00	9.81	0.25	70.19	80.00	0.15
J188	41:00:00	8.51	0.88	71.12	79.63	0.51
J189	41:00:00	7.58	0.37	72.05	79.63	0.22
J490	41:00:00	103.84	0.97	32.48	136.32	0.60
J491	41:00:00	76.93	0.61	60.81	137.74	0.37
J492	41:00:00	94.67	1.46	41.04	135.71	0.90
J493	41:00:00	77.62	0.80	58.68	136.30	0.49
J494	41:00:00	112.76	0.32	24.78	137.54	0.20
J495	41:00:00	91.15	1.14	46.62	137.77	0.70
J496	41:00:00	106.34	1.25	31.29	137.63	0.77
J497	41:00:00	112.63	1.02	23.33	135.96	0.63
J498	41:00:00	90.12	1.30	47.67	137.79	0.80
J500	41:00:00	75.52	0.27	60.13	135.65	0.17
J499	41:00:00	72.24	1.35	63.42	135.66	0.83
J501	41:00:00	80.97	0.34	54.82	135.79	0.21
J502	41:00:00	80.99	1.59	54.65	135.64	0.98
J503	41:00:00	99.65	0.11	36.17	135.82	0.07
J504	41:00:00	66.71	0.10	68.94	135.65	0.06
J394	41:00:00	70.53	0.00	72.63	143.16	0.00
J509	41:00:00	99.94	0.63	35.88	135.82	0.39
J399	41:00:00	75.00	0.00	68.16	143.16	0.00
J401	41:00:00	70.00	0.00	73.16	143.16	0.00
J406	41:00:00	71.74	0.00	71.42	143.16	0.00
J295	41:00:00	56.42	0.29	49.85	106.27	0.17
J407	41:00:00	68.00	0.00	75.16	143.16	0.00
J296	41:00:00	30.91	1.19	75.11	106.02	0.71
J408	41:00:00	7.93	0.89	67.00	74.93	0.51
J297	41:00:00	99.05	0.94	7.16	106.21	0.55
J298	41:00:00	77.46	0.36	29.09	106.55	0.21
J191	41:00:00	5.76	0.78	73.87	79.63	0.45
J303	41:00:00	50.42	1.24	56.63	107.05	0.74
J192	41:00:00	12.40	1.25	69.74	82.14	0.73
J193	41:00:00	12.99	0.66	69.15	82.14	0.38
J305	41:00:00	47.11	1.51	59.92	107.03	0.89
J194	41:00:00	13.46	1.24	67.30	80.76	0.72
J195	41:00:00	15.39	0.15	64.24	79.63	0.09
J196	41:00:00	13.35	1.06	67.42	80.77	0.61
J308	41:00:00	33.24	1.19	38.43	71.67	0.69
J198	41:00:00	18.54	0.03	54.66	73.20	0.02
J200	41:00:00	15.75	0.72	57.45	73.20	0.42
J199	41:00:00	16.26	0.67	56.94	73.20	0.39
J201	41:00:00	44.86	0.46	26.24	71.10	0.27
J202	41:00:00	10.41	1.64	62.99	73.40	0.95
J203	41:00:00	11.03	1.34	61.98	73.01	0.77
J204	41:00:00	21.51	1.16	50.64	72.15	0.67
J205	41:00:00	16.66	0.70	56.59	73.25	0.40
J206	41:00:00	14.12	1.22	59.09	73.21	0.71
J207	41:00:00	18.86	0.46	54.33	73.19	0.27
J208	41:00:00	11.25	0.59	61.90	73.15	0.34
J101	41:00:00	28.65	0.72	49.57	78.22	0.42
J102	41:00:00	46.96	1.57	32.20	79.16	0.91
J109	41:00:00	17.47	0.20	60.74	78.21	0.12
J1	41:00:00	16.82	1.08	63.95	80.77	0.62
J2	41:00:00	11.97	0.58	67.67	79.64	0.34
J3	41:00:00	29.02	0.17	42.52	71.54	0.10
J4	41:00:00	20.88	0.31	50.66	71.54	0.18
J5	41:00:00	22.75	0.13	49.06	71.81	0.07
J6	41:00:00	15.25	0.72	55.77	71.02	0.42
J7	41:00:00	24.91	1.60	46.24	71.15	0.93
J8	41:00:00	31.17	0.90	40.11	71.28	0.52
J9	41:00:00	31.89	0.82	39.56	71.45	0.48
J10	41:00:00	14.62	1.62	53.72	68.34	0.94
J11	41:00:00	18.43	0.36	55.36	73.79	0.21
J12	41:00:00	29.27	0.63	43.32	72.59	0.37
J13	41:00:00	32.04	0.66	40.29	72.33	0.38
J14	41:00:00	37.91	0.00	32.37	70.28	0.00
J15	41:00:00	102.84	0.00	40.32	143.16	0.00
J16	41:00:00	88.89	0.00	54.27	143.16	0.00
J17	41:00:00	82.75	0.00	60.41	143.16	0.00
J18	41:00:00	84.96	0.00	58.20	143.16	0.00
J19	41:00:00	90.94	0.00	52.22	143.16	0.00
J20	41:00:00	80.00	0.00	63.16	143.16	0.00
J21	41:00:00	80.00	0.00	63.16	143.16	0.00
J22	41:00:00	82.74	0.00	56.99	139.73	0.00
J23	41:00:00	75.96	0.00	64.13	140.09	0.00
J25	41:00:00	94.13	0.11	45.32	139.45	0.07
J26	41:00:00	76.35	1.26	63.10	139.45	0.78
J27	41:00:00	82.08	1.17	57.37	139.45	0.72
J28	41:00:00	45.00	0.83	39.96	84.96	0.51
J29	41:00:00	49.00	0.26	35.98	84.98	0.16
J30	41:00:00	72.01	0.37	67.44	139.45	0.23
J31	41:00:00	69.78	0.54	69.67	139.45	0.34
J32	41:00:00	45.00	1.31	39.97	84.97	0.81
J33	41:00:00	48.00	0.08	36.96	84.96	0.05
J34	41:00:00	50.00	0.86	34.97	84.97	0.53
J35	41:00:00	67.78	1.26	71.67	139.45	0.78
J36	41:00:00	51.08	1.33	33.90	84.98	0.82
J37	41:00:00	66.19	0.54	73.38	139.57	0.33
J38	41:00:00	47.00	1.62	37.96	84.96	1.00
J24	41:00:00	34.53	1.34	38.56	73.09	0.78
J39	41:00:00	45.88	1.12	27.14	73.02	0.65
J40	41:00:00	12.80	1.51	60.20	73.00	0.87
J123	41:00:00	38.41	1.46	73.53	111.94	0.94
J140	41:00:00	39.94	0.69	72.00	111.94	0.45
J141	41:00:00	41.45	0.21	70.49	111.94	0.13
J157	41:00:00	31.49	1.59	80.45	111.94	1.03
J158	41:00:00	25.88	1.33	86.06	111.94	0.86
J168	41:00:00	40.21	1.16	71.74	111.95	0.75
J170	41:00:00	46.87	0.67	65.08	111.95	0.43
J176	41:00:00	50.64	0.03	61.32	111.96	0.02
J178	41:00:00	58.87	0.28	53.09	111.96	0.18
J184	41:00:00	56.09	0.27	55.87	111.96	0.18
J185	41:00:00	43.71	0.85	68.27	111.98	0.55
J190	41:00:00	58.49	0.68	53.77	112.26	0.44
J197	41:00:00	41.86	0.18	70.73	112.59	0.11
J213	41:00:00	52.07	0.46	60.19	112.26	0.30
J215	41:00:00	75.76	1.07	36.46	112.22	0.69
J216	41:00:00	53.06	1.42	59.62	112.68	0.91
J227	41:00:00	52.89	0.83	59.64	112.53	0.54
J238	41:00:00	44.16	0.31	68.30	112.46	0.20
J239	41:00:00	43.49	1.49	68.96	112.45	0.97
J255	41:00:00	35.31	0.62	77.12	112.43	0.40
J256	41:00:00	40.00	0.00	72.46	112.46	0.00
J258	41:00:00	51.24	1.28	61.29	112.53	0.83
J260	41:00:00	32.53	0.36	79.83	112.36	0.23
J265	41:00:00	50.87	0.74	61.45	112.32	0.48
J266	41:00:00	39.83	0.39	72.52	112.35	0.25
J267	41:00:00	22.31	1.46	93.54	115.85	0.87
J61	41:00:00	72.00	1.02	36.43	108.43	0.63
J92	41:00:00	72.00	0.62	36.38	108.38	0.38
J268	41:00:00	69.68	0.65	36.59	106.27	0.39
J278	41:00:00	104.29	1.43	30.21	134.50	0.88
J281	41:00:00	83.72	0.98	50.71	134.43	0.60
J283	41:00:00	94.06	1.55	40.37	134.43	0.96
J284	41:00:00	77.38	0.86	57.04	134.42	0.53
J136	41:00:00	81.80	0.55	53.00	134.80	0.34
J137	41:00:00	9.11	1.45	70.91	80.02	0.84
J145	41:00:00	47.46	0.43	64.48	111.94	0.28
J118	41:00:00	75.00	0.43	33.85	108.85	0.27
J52	41:00:00	54.70	0.30	60.83	115.53	0.18
J81	41:00:00	50.00	0.58	34.94	84.94	0.36
J88	41:00:00	45.00	4.18e-03	40.00	85.00	2.58e-03
J90	41:00:00	84.00	1.24	55.80	139.80	0.76
J93	41:00:00	65.00	4.20	74.57	139.57	2.59
J147	41:00:00	68.00	0.46	69.77	137.77	0.29
J148	41:00:00	50.00	1.17	44.48	94.48	0.72
J149	41:00:00	40.00	0.67	54.48	94.48	0.42
J150	41:00:00	60.00	1.35	34.45	94.45	0.83
J151	41:00:00	60.00	1.24	74.46	134.46	0.76
J152	41:00:00	32.00	0.73	48.91	80.91	0.45
J153	41:00:00	60.00	0.13	74.46	134.46	0.08
J169	41:00:00	42.00	0.68	40.00	82.00	0.42
J182	41:00:00	40.00	0.57	41.99	81.99	0.35
J222	41:00:00	32.00	1.18	48.94	80.94	0.73
J224	41:00:00	37.00	0.52	43.93	80.93	0.32
J230	41:00:00	30.00	1.33	76.98	106.98	0.79
J235	41:00:00	53.00	0.25	54.02	107.02	0.15
J240	41:00:00	87.00	0.99	48.81	135.81	0.61
J269	41:00:00	56.00	0.00	34.72	90.72	0.00
J273	41:00:00	56.00	0.00	34.73	90.73	0.00
J274	41:00:00	56.00	0.00	34.72	90.72	0.00
J276	41:00:00	56.00	0.00	2.98	58.98	0.00
J280	41:00:00	56.00	0.00	2.98	58.98	0.00
J285	41:00:00	56.00	0.00	2.97	58.97	0.00
J287	41:00:00	40.00	0.00	29.90	69.90	0.00
J288	41:00:00	40.00	0.00	29.90	69.90	0.00
J289	41:00:00	40.00	0.00	29.85	69.85	0.00
J290	41:00:00	40.00	0.00	29.81	69.81	0.00
J291	41:00:00	65.00	0.00	86.36	151.36	0.00
J292	41:00:00	40.00	0.00	72.46	112.46	0.00
J299	41:00:00	40.00	0.00	29.90	69.90	0.00
J300	41:00:00	40.00	0.00	29.90	69.90	0.00
J301	41:00:00	44.00	0.00	26.85	70.85	0.00
J302	41:00:00	44.00	0.00	26.79	70.79	0.00
J304	41:00:00	44.00	0.00	63.73	107.73	0.00
J306	41:00:00	44.00	0.00	63.73	107.73	0.00
J307	41:00:00	44.00	0.00	26.67	70.67	0.00
J309	41:00:00	44.00	0.00	26.67	70.67	0.00
J317	41:00:00	44.00	0.00	73.27	117.27	0.00
J323	41:00:00	44.00	0.00	73.27	117.27	0.00
R1	41:00:00	59.00	0.00	0.00	59.00	-193.51
T3	41:00:00	112.90	0.00	4.53	117.43	-15.18
T1	41:00:00	71.50	0.00	1.40	72.90	29.65
T7	41:00:00	102.00	0.00	4.08	106.08	7.13
T6	41:00:00	101.50	0.00	5.50	107.00	0.00
T5	41:00:00	105.80	0.00	4.23	110.03	-20.77
T2	41:00:00	65.00	0.00	4.76	69.76	19.95
T4	41:00:00	132.50	0.00	3.27	135.77	8.88
J511	42:00:00	105.08	1.18	31.08	136.16	0.68
J411	42:00:00	8.95	0.89	65.46	74.41	0.52
J414	42:00:00	34.36	0.97	37.39	71.75	0.56
J415	42:00:00	65.00	0.00	86.93	151.93	0.00
J416	42:00:00	42.60	0.00	101.17	143.77	0.00
J417	42:00:00	37.38	1.29	33.51	70.89	0.75
J418	42:00:00	37.39	0.00	33.09	70.48	0.00
J419	42:00:00	40.50	0.00	29.70	70.20	0.00
J310	42:00:00	51.84	1.36	56.76	108.60	0.77
J311	42:00:00	55.95	1.18	52.67	108.62	0.67
J312	42:00:00	68.48	0.08	39.00	107.48	0.04
J313	42:00:00	67.66	0.69	39.81	107.47	0.39
J314	42:00:00	14.94	1.44	58.48	73.42	0.84
J315	42:00:00	16.03	1.32	57.32	73.35	0.77
J316	42:00:00	12.98	0.62	60.09	73.07	0.36
J318	42:00:00	53.67	1.60	54.18	107.85	0.91
J319	42:00:00	39.29	1.45	68.56	107.85	0.82
J210	42:00:00	7.01	0.09	66.33	73.34	0.05
J211	42:00:00	11.27	1.58	62.07	73.34	0.92
J212	42:00:00	7.87	0.61	65.49	73.36	0.35
J214	42:00:00	8.67	0.87	64.92	73.59	0.51
J217	42:00:00	10.98	1.28	62.23	73.21	0.74
J218	42:00:00	7.68	0.09	65.67	73.35	0.05
J219	42:00:00	52.00	0.99	54.75	106.75	0.65
J110	42:00:00	15.92	0.78	63.47	79.39	0.45
J420	42:00:00	39.99	0.00	30.29	70.28	0.00
J421	42:00:00	37.09	1.04	33.68	70.77	0.60
J422	42:00:00	38.81	0.00	31.67	70.48	0.00
J1153	42:00:00	22.14	0.44	51.07	73.21	0.26
J1154	42:00:00	14.61	0.47	58.73	73.34	0.27
J1155	42:00:00	15.54	1.38	57.76	73.30	0.81
J425	42:00:00	64.42	0.00	78.92	143.34	0.00
J426	42:00:00	72.71	0.00	70.32	143.03	0.00
J1157	42:00:00	22.21	1.64	51.00	73.21	0.96
J427	42:00:00	67.65	0.00	76.08	143.73	0.00
J1158	42:00:00	28.25	0.38	45.06	73.31	0.22
J428	42:00:00	16.20	1.16	51.48	67.68	0.67
J429	42:00:00	12.56	1.63	55.24	67.80	0.95
J320	42:00:00	46.73	0.41	62.52	109.25	0.23
J321	42:00:00	44.59	0.89	64.61	109.20	0.51
J322	42:00:00	48.02	0.18	61.18	109.20	0.10
J324	42:00:00	42.38	1.67	66.81	109.19	0.95
J1056	42:00:00	7.64	1.13	66.29	73.93	0.66
J327	42:00:00	49.68	0.03	59.93	109.61	0.01
J1058	42:00:00	13.58	0.96	57.55	71.13	0.56
J328	42:00:00	45.69	0.17	64.22	109.91	0.09
J329	42:00:00	44.05	0.17	73.48	117.53	0.10
J220	42:00:00	80.00	1.33	26.69	106.69	0.87
J221	42:00:00	97.07	0.47	9.98	107.05	0.27
J225	42:00:00	13.33	0.08	59.62	72.95	0.04
J226	42:00:00	11.10	0.49	61.61	72.71	0.29
J50	42:00:00	71.80	0.64	35.26	107.06	0.36
J51	42:00:00	77.42	0.50	29.63	107.05	0.28
J53	42:00:00	85.00	1.58	23.87	108.87	1.04
J54	42:00:00	80.00	1.63	27.85	107.85	1.07
J128	42:00:00	85.26	0.67	50.45	135.71	0.39
J55	42:00:00	71.00	0.46	37.00	108.00	0.30
J129	42:00:00	62.85	0.27	72.31	135.16	0.16
J56	42:00:00	72.00	0.27	35.77	107.77	0.18
J57	42:00:00	59.00	1.08	48.13	107.13	0.71
J58	42:00:00	76.00	0.68	32.04	108.04	0.45
J59	42:00:00	57.00	0.69	50.02	107.02	0.45
J1160	42:00:00	24.91	1.19	46.78	71.69	0.69
J1161	42:00:00	25.25	0.54	46.41	71.66	0.32
J431	42:00:00	16.90	1.06	55.30	72.20	0.61
J432	42:00:00	19.88	0.35	52.15	72.03	0.20
J433	42:00:00	27.35	0.31	45.76	73.11	0.18
J434	42:00:00	16.48	0.97	57.65	74.13	0.57
J435	42:00:00	12.15	0.13	60.97	73.12	0.08
J436	42:00:00	17.68	0.76	50.27	67.95	0.44
J438	42:00:00	10.43	1.51	63.87	74.30	0.88
J1169	42:00:00	55.42	0.44	56.47	111.89	0.28
J439	42:00:00	17.78	1.31	49.73	67.51	0.76
J330	42:00:00	58.25	0.63	50.10	108.35	0.36
